2.507755	-17.391630 5.953096 -0.079467 -0.464192 0.744084 1.306894 -1.070968 0.379711 -0.044608 -0.486335 0.443094 -0.578996 0.668338 
2.513560	-18.587322 4.682408 0.133494 -0.615489 0.755016 1.544451 -0.801294 0.123507 0.272346 -0.541399 -0.309378 -0.478677 0.691475 
2.519365	-17.179657 5.463109 0.340254 -0.333671 0.816173 1.220550 -0.997040 0.295734 0.156605 -0.500658 -0.347785 -0.444617 0.726498 
2.525170	-18.432671 4.689907 -0.045500 -1.035162 0.544285 1.496747 -0.846095 0.150124 -0.033105 -0.281444 -0.247215 -0.473345 1.062000 
2.530975	-17.878666 5.309537 0.490159 -0.660769 0.318825 1.498007 -0.374584 0.133944 -0.230699 -0.432033 -0.620232 -0.429570 0.702172 
2.536780	-18.882051 5.404580 1.005967 -0.904066 0.197740 1.478323 0.044893 -0.086914 -0.240776 0.265726 -0.491382 -0.519019 0.899016 
2.542585	-18.775045 5.285203 0.416482 -0.613180 0.602570 1.159452 -0.050112 0.242750 -0.421655 -0.448642 -0.934915 -0.651789 0.399462 
2.548390	-18.465954 5.863002 0.844357 -0.622734 0.433114 1.028303 -0.217226 0.219682 0.096996 0.014366 -0.513393 -0.197942 0.034665 
2.554195	-19.447359 5.307810 1.114924 -0.713872 -0.052015 0.834173 -0.344380 -0.048584 -0.155547 0.134973 -0.888980 -0.514737 0.307124 
2.560000	-18.148674 5.578621 1.187956 -0.566327 0.323097 0.533041 0.133350 0.368853 -0.175661 0.368628 -0.791650 -0.558558 0.170584 
2.565805	-18.562473 4.182799 1.849576 -1.057270 -0.254342 0.818872 -0.280933 0.113704 0.029483 0.773041 -0.772581 -0.166026 -0.005644 
2.571610	-18.495890 5.314311 1.732806 -0.879163 0.132225 0.780468 0.291858 0.236121 -0.339627 0.361259 -0.833652 -0.624610 -0.116946 
2.577415	-18.453358 5.012810 1.550147 -0.548734 0.339085 0.729396 -0.149952 -0.240190 -0.100503 0.395931 -0.718987 -0.032912 0.166514 
2.583220	-18.834299 5.262945 1.225640 -0.611583 0.148050 0.974581 0.225059 0.197726 -0.149194 0.336531 -1.258080 -0.518697 -0.002341 
2.589025	-17.666481 5.125888 1.758283 -0.681631 0.115218 0.869232 -0.044531 -0.145526 -0.019905 0.123441 -0.856944 0.178427 0.244642 
2.594830	-18.290915 4.961473 1.315727 -0.575484 -0.193442 0.262930 -0.486618 0.030845 -0.152315 0.289914 -0.685848 -0.170055 0.218266 
2.600635	-17.476582 5.457247 1.032088 -0.825894 0.370151 0.850946 -0.295150 -0.032718 0.196141 -0.049221 -0.872811 0.257157 0.516815 
2.606440	-17.213392 4.763972 0.718397 -0.482667 -0.077953 0.177975 -0.362631 -0.094693 0.366458 0.164259 -0.628480 0.827500 0.216748 
2.612245	-17.469990 5.411805 1.086452 -0.708685 0.224151 0.449045 -0.478577 -0.312324 -0.158495 -0.655050 -0.886512 1.237581 0.091482 
2.618050	-16.600498 5.611197 0.625654 -0.495498 0.035090 0.016278 -0.109750 0.214666 -0.304045 0.025245 -0.121648 0.700644 -0.302666 
2.623855	-17.439837 5.067034 0.766579 -0.623897 -0.393289 -0.162404 -0.296594 -0.052501 -0.670236 -0.366626 -0.092827 0.796581 -0.535829 
2.629660	-15.959038 5.359544 0.228869 -0.580957 0.084188 -0.203431 0.233875 0.045990 -0.000485 -0.159664 0.047974 0.614658 -0.314559 
2.635465	-17.286564 4.979247 0.626918 -0.554313 -0.226655 -0.151604 0.149070 0.342252 -0.270236 0.010255 -0.169951 0.306475 -0.432816 
2.641270	-15.851601 4.425178 0.481858 -0.517305 0.050332 -0.041546 -0.433245 -0.174018 -0.425608 0.061945 -0.088367 0.375250 -0.208543 
2.647075	-14.931252 4.566369 0.625185 -0.727870 -0.075971 0.027133 0.113477 0.201187 0.067383 -0.092242 -0.494630 0.559450 -0.181832 
2.652880	-17.371624 4.484349 1.138304 -1.131438 -0.644482 -0.556603 -0.011386 0.179048 -0.548675 0.270917 -0.235904 0.097839 -0.670174 
2.658685	-15.693913 5.133718 0.671841 -0.849904 -0.552807 0.169094 -0.012433 0.792118 -0.310427 0.032867 -0.072933 0.474014 -0.329462 
2.664490	-16.424393 4.716215 0.931235 -0.883927 -0.672444 0.295879 -0.114248 0.568459 -0.195488 -0.053005 -0.130649 0.266749 -0.249121 
2.670295	-15.913226 4.802683 0.741851 -0.809089 -0.623049 0.123282 -0.202706 0.264751 -0.257462 0.117206 -0.110781 0.467484 -0.527528 
2.676100	-15.121687 5.066032 0.829210 -1.248662 -0.493653 0.475247 0.033352 0.390868 -0.319046 0.117941 -0.109525 0.252165 -0.162663 
2.681905	-16.429346 4.237153 0.453564 -1.286871 -0.643545 0.067540 -0.596418 0.339464 -0.309586 0.192542 -0.178935 -0.011497 -0.495520 
2.687710	-15.188182 4.844395 0.626349 -1.366983 -0.301699 0.078680 0.254781 0.622772 -0.090316 0.334764 -0.228202 0.384134 -0.281615 
2.693515	-15.412521 4.289210 1.074708 -0.882320 -0.923154 0.396262 -0.024864 0.477631 0.041394 -0.201465 -0.000597 0.028564 -0.041684 
2.699320	-15.698982 4.532363 0.948469 -0.771723 -0.659332 0.165426 -0.339943 0.538570 -0.322083 -0.094414 -0.184859 0.391098 -0.217177 
2.705125	-15.157637 5.060025 0.771967 -0.791854 -0.711144 0.266032 0.163507 0.390589 -0.055549 -0.005607 -0.330960 0.363289 -0.198882 
2.710930	-16.298737 4.175510 0.990495 -1.117473 -1.350864 0.266688 0.454341 0.437039 -0.227440 -0.270735 -0.246636 0.362867 -0.536338 
2.716735	-15.860452 5.084991 0.787696 -0.814805 -0.627831 -0.164717 0.295516 0.632080 0.329374 -0.146403 -0.455798 0.401014 -0.311020 
2.722540	-16.512997 5.170039 1.003809 -0.740810 -0.591469 -0.079614 0.014622 0.740332 -0.297394 0.063086 -0.510511 0.264376 -0.094809 
2.728345	-16.596838 5.187468 1.364606 -0.837209 -0.701134 -0.426976 -0.074518 0.792838 0.039799 -0.542808 -0.394410 0.203684 -0.378244 
2.734150	-15.849772 5.139219 1.189633 -0.631214 -0.481502 -0.118183 -0.109678 0.688163 0.000260 -0.062188 -0.354173 0.247475 -0.323008 
2.739955	-17.530909 4.813564 1.270822 -0.690818 -1.072891 -0.084753 0.231885 0.831589 -0.194755 -0.334009 -0.347721 0.122391 -0.337992 
2.745760	-17.076881 5.218350 1.140284 0.463674 -0.430821 -0.546423 -0.361767 0.432237 0.090379 0.076720 -0.177407 0.404089 -0.493721 
2.751565	-17.207747 4.548037 1.549042 -0.087787 -0.086810 -0.369871 -0.415422 0.381545 -0.237595 -0.133089 0.051175 0.423446 -0.162867 
2.757370	-17.984880 5.272532 1.923655 0.315321 -0.204159 -0.782529 -0.618491 0.205086 -0.478864 -0.006745 0.141909 0.594412 -0.392213 
2.763175	-17.254772 4.518408 1.754530 1.006727 0.337420 -0.956612 -0.536122 0.357752 -0.395867 0.122307 -0.144032 0.616235 -0.221016 
2.768980	-18.126371 4.682473 1.932202 0.537592 -0.667856 -0.311975 -0.242092 0.243926 -0.626323 -0.315973 -0.229939 0.566545 -0.091189 
2.774785	-17.661884 4.673177 1.708951 1.203967 -0.310111 -0.873984 -0.152562 0.546281 -0.243161 -0.267354 -0.515796 0.432608 -0.206628 
2.780590	-18.302910 4.519003 1.596358 0.742479 -0.022094 -0.943295 -0.147110 0.576564 -0.286346 0.144026 -0.319756 0.313561 -0.212137 
2.786395	-17.847221 4.285522 2.073382 0.771693 -0.038428 -0.732216 -0.158487 0.514638 -0.597011 -0.139103 -0.194942 -0.099030 -0.163914 
2.792200	-17.558273 4.368888 2.073857 0.964791 -0.071065 -0.526722 -0.013504 0.198462 -0.598023 0.139767 -0.128434 0.021350 -0.059254 
2.798005	-18.912865 4.368670 2.047860 0.960740 -0.059173 -0.451219 -0.093287 -0.125842 -0.789192 -0.086732 0.037662 0.169883 -0.237334 
2.803810	-18.242439 4.777246 2.197182 1.005074 0.045019 -0.912410 -0.494433 0.758316 -0.651633 -0.048238 -0.158587 -0.114381 -0.028653 
2.809614	-19.439873 4.184285 2.543681 1.131503 -0.265188 -0.824842 -0.123047 0.176551 -0.743057 0.382719 0.028530 0.106943 -0.224025 
2.815419	-19.105221 4.714282 2.598894 1.048313 -0.752866 -1.073492 0.075714 0.471415 -0.544141 0.372374 0.011377 -0.095716 -0.686962 
2.821224	-18.138023 4.801455 2.208273 0.935200 -0.228802 -0.765160 -0.247595 0.469652 -0.690612 0.460485 -0.027902 0.060935 -0.627781 
2.827029	-19.109596 4.695149 2.146447 0.599076 -0.627984 -0.990178 -0.036447 0.365539 -0.285175 0.074057 0.000378 -0.418176 -0.302889 
2.832834	-17.654968 4.900779 1.861133 0.495048 -0.464810 -0.563762 0.164369 0.390306 -0.287785 -0.353778 -0.272740 -0.204824 -0.464298 
2.838639	-18.366940 4.703956 0.965573 0.442254 -0.615948 -0.155843 0.673567 0.435021 -0.552139 -0.454205 0.006842 -0.110485 -0.037801 
2.844445	-17.741947 4.535181 1.326399 0.337911 -0.911113 0.084264 0.230268 0.505144 -0.859546 -1.120607 0.015296 -0.069314 -0.115704 
2.850250	-17.330925 4.928622 0.772011 0.571592 -0.013253 0.588037 -0.444871 0.398738 -0.460138 -0.808045 0.161814 0.156864 -0.184890 
2.856054	-17.856165 3.727123 0.775989 0.296688 -0.755233 0.385160 -0.355705 0.348894 -0.768597 -0.716804 0.502204 0.082969 0.209236 
2.861859	-16.688643 4.199860 0.589784 0.760327 0.275476 0.709596 -0.205840 -0.310458 -0.108964 -0.857702 -0.101335 0.319088 -0.568337 
2.867664	-18.069975 3.836898 0.537080 0.387478 0.127335 0.741055 -0.198285 -0.330566 -0.207383 0.396052 0.555515 -0.148436 -0.737339 
2.873469	-17.854214 3.539461 0.617238 1.223694 0.098789 0.768610 0.079124 -0.379137 -0.685832 -0.245362 0.257173 -0.405339 -0.502619 
2.879274	-17.871992 3.298689 0.765141 0.767012 0.421473 0.707992 -0.090022 0.029748 -0.657535 0.341400 -0.116722 -0.623335 -0.316646 
2.885079	-19.042511 2.927155 1.241215 0.721305 0.440714 1.165524 -0.306904 -0.146805 -0.753112 0.396057 0.300533 -0.271016 0.142517 
2.890884	-19.036009 2.745113 1.234824 0.771285 0.567853 0.456698 0.033941 0.023684 -0.289896 0.088000 -0.232850 -0.368371 0.070307 
2.896689	-20.512051 2.604439 1.164815 0.455754 0.237225 0.894770 0.275304 -0.579042 -0.287950 -0.070638 0.194798 -0.284029 0.006178 
2.902494	-21.714649 2.977165 1.368648 0.528813 0.447764 0.619537 -0.032004 -0.274430 -0.598599 0.016031 0.417952 -0.127659 0.042266 
2.908299	-21.824213 1.684910 0.852451 0.740450 0.455237 0.609442 0.040466 -0.404377 -0.323814 -0.326866 -0.560267 -0.351703 -0.190014 
2.914104	-20.760296 1.002123 0.532932 0.873290 0.939558 0.482457 -0.399949 -0.383790 0.219167 0.034065 0.108904 0.365420 -0.071945 
2.919909	-19.542484 0.825646 0.897075 0.977161 0.495657 0.404645 -0.338559 0.098345 0.127564 0.309760 -0.503198 -0.606040 -0.048642 
2.925714	-19.911604 0.666374 0.851488 0.060930 -0.487632 0.235284 -0.496820 0.187057 0.142189 0.133009 -0.124295 -0.351678 0.102066 
2.931519	-19.578863 -0.168557 0.057340 0.801326 0.475209 0.723539 0.298054 0.496089 0.257178 -0.387402 -0.868521 -0.580594 -0.129403 
2.937324	-20.072001 0.254683 1.084170 0.981191 0.554807 0.097191 -0.487780 -0.010299 0.079862 -0.281736 -0.219292 -0.316836 0.406941 
2.943129	-21.090363 -0.418533 1.133475 0.985319 0.278263 0.214175 -0.573888 0.227311 0.156610 -0.408496 -0.194740 -0.136777 -0.032943 
2.948934	-20.374146 -0.075523 0.741090 0.483000 -0.558735 -0.083225 -0.514312 0.054134 0.182865 0.227647 -0.210443 -0.137466 0.408112 
2.954739	-21.294762 -0.096536 0.562314 0.837259 0.073660 0.360521 -0.545023 0.010291 0.448979 0.316668 -0.338989 -0.341629 -0.060194 
2.960544	-20.896236 1.857659 1.524106 1.425216 0.493936 0.551730 0.234780 -0.070054 0.455242 0.041242 -0.054904 -0.198834 -0.343650 
2.966349	-17.415478 3.088264 0.847739 0.653680 0.658227 0.597997 -0.129516 0.126903 -0.018574 -0.076107 0.204856 -0.375737 -0.180034 
2.972154	-17.708536 2.554675 0.992670 1.337646 0.993121 0.962967 -0.334794 -0.385284 0.012041 0.385281 -0.390171 -0.956714 -0.614689 
2.977959	-15.079428 3.516587 0.028385 1.231399 0.860346 0.629846 -0.824395 0.026641 -0.251770 0.186502 -0.091430 -0.561166 -0.376023 
2.983764	-16.015993 2.806721 0.334570 0.719122 0.847450 0.319352 -0.608768 0.051784 -0.139509 0.236059 -0.025194 -0.000885 -0.078349 
2.989569	-15.526452 3.193635 -0.098076 1.111849 1.035561 0.298378 -0.776934 -0.291634 -0.438288 0.238279 -0.303971 -0.449446 -0.549313 
2.995374	-15.085188 3.583015 -0.041931 1.320372 0.632245 0.314684 -0.759647 -0.112863 -0.343702 0.144384 -0.128669 0.189933 -0.158700 
3.001179	-16.702770 3.127177 -0.104873 1.038860 0.422888 0.313090 -0.734236 -0.087439 -0.230420 -0.129139 -0.113873 -0.087410 -0.506625 
3.006984	-15.133678 4.070580 -0.170680 1.181678 0.832820 0.129328 -0.806990 -0.257282 -0.490954 -0.066224 -0.221599 0.039463 -0.334116 
3.012789	-16.751480 3.797096 0.198095 0.669697 -0.034523 0.395656 -0.932111 0.000885 -0.179268 0.207011 -0.028108 -0.260464 -0.193001 
3.018594	-16.131817 4.127131 -0.136760 0.874408 0.718688 0.396152 -0.993474 -0.480562 -0.379801 -0.112487 -0.269307 0.062549 -0.345334 
3.024399	-15.725046 3.880516 -0.031753 0.565867 0.332659 0.698582 -0.994290 0.348128 -0.202237 0.078307 -0.218516 0.187696 -0.082397 
3.030204	-17.100689 4.072840 -0.341976 0.823119 0.664007 0.171549 -1.178695 -0.347969 -0.572476 0.145574 -0.162926 0.193265 -0.603109 
3.036009	-16.384157 5.033858 -0.287514 0.936653 0.542021 0.322877 -0.684953 0.247155 -0.353366 -0.353239 -0.226205 0.365470 -0.109762 
3.041814	-17.767885 3.960068 0.108483 0.138775 0.405166 0.436601 -1.145622 0.097571 -0.124237 -0.003701 -0.185810 -0.139035 -0.617823 
3.047619	-16.143860 4.979982 -0.133299 0.425151 0.722611 1.008112 -1.024159 0.056177 -0.308364 -0.524011 -0.110253 0.083363 -0.345431 
3.053424	-18.064980 4.252747 -0.031647 0.160194 0.515222 0.553609 -0.856834 0.026034 -0.325684 -0.375082 0.349827 -0.163684 -0.504790 
3.059229	-17.373610 5.102960 0.004449 0.706324 0.651814 0.950065 -0.722458 0.258944 -0.168742 -0.785548 -0.509104 0.113503 -0.037122 
3.065034	-19.444077 3.701514 -0.002174 0.587692 0.263343 0.846729 -0.560082 0.001310 -0.124661 -0.540829 0.390244 -0.227158 -0.050459 
3.070839	-19.719032 4.900817 0.868357 0.342323 0.829252 0.780522 0.062687 0.411133 -0.452406 -0.829685 -0.931608 0.219100 -0.007038 
3.076644	-21.311066 3.466258 0.019496 0.375048 0.760544 1.029567 -0.138108 -0.490421 -0.526449 -0.638434 -0.267860 0.188515 0.067773 
3.082449	-21.948248 3.246477 0.847945 1.356261 0.885475 1.238998 -0.204817 -0.117748 -0.327372 -0.350684 -0.042838 0.195829 0.274853 
3.088254	-22.189774 3.690111 0.588266 1.041322 0.803692 0.596660 0.018045 -0.186119 -0.666448 -0.384353 -0.428222 0.044997 -0.135010 
3.094059	-22.397734 3.123116 0.588045 0.831929 0.441277 0.935637 -0.117759 -0.754207 -0.484180 -0.335647 -0.376319 -0.157251 0.549086 
3.099864	-21.896456 1.643430 0.251374 1.044835 0.221279 0.722816 0.402521 -0.074076 -0.082233 -0.564059 -0.154883 -0.183330 -0.261811 
3.105669	-23.141441 2.634477 0.555207 1.097255 0.368162 0.417185 -0.075557 -0.096355 -0.103877 -0.095494 -0.539699 0.074014 -0.001058 
3.111474	-23.080708 3.050282 1.211596 0.591961 -0.436378 0.047697 0.168976 0.069428 -0.492195 -0.619529 -0.039837 -0.321537 0.098479 
3.117279	-23.033070 2.862804 0.658240 1.215799 0.695098 0.247857 -0.105884 -0.673669 -0.419280 -0.456294 -0.118803 -0.636978 0.090577 
3.123084	-23.386965 2.631565 0.179484 0.609396 0.158949 0.406628 -0.584282 -0.760047 -0.399656 -0.224886 -0.039249 -0.214257 0.163011 
3.128889	-23.618805 2.308968 0.553941 0.451234 0.136759 0.516294 0.295120 -0.324593 -0.634944 -0.013817 -0.080167 -0.193073 -0.147592 
3.134694	-23.541748 1.818502 0.500998 1.168520 0.257789 0.187023 0.003804 -0.460307 -0.369909 -0.004190 -0.183419 -0.170057 0.122894 
3.140499	-24.180653 1.624965 0.862150 1.147306 -0.077129 0.231988 -0.315512 -0.540838 -0.301201 -0.163757 -0.130314 0.108473 -0.385481 
3.146304	-23.748917 1.310430 0.896492 0.995404 -0.146600 -0.147210 -0.100079 -0.095890 -0.152919 -0.204542 -0.349674 -0.079235 0.256898 
3.152109	-23.756407 0.915519 0.574403 0.783509 -0.091682 0.328557 -0.093840 -0.122621 -0.187753 -0.238133 0.207880 0.126136 0.362433 
3.157914	-20.973969 1.191463 -0.372825 0.610768 -0.015565 0.671314 -0.072326 0.093201 0.036712 -0.273709 0.240795 0.219975 0.443433 
3.163719	-22.209003 1.373824 0.393237 0.630213 0.257600 0.845695 -0.067982 0.218278 0.816045 0.128393 -0.255838 -0.227813 -0.052288 
3.169524	-22.963959 1.000550 0.427123 0.484993 -0.013631 0.492688 -0.396454 0.279425 0.058903 0.276323 0.332070 0.362786 -0.184833 
3.175329	-21.016087 1.652268 -0.663059 0.363256 0.112136 0.115098 0.084788 -0.018560 0.188947 -0.164181 -0.338121 0.003257 -0.043115 
3.181134	-20.630774 1.047264 -0.839021 -0.328518 -0.111629 0.273177 -0.136707 -0.053958 0.261857 0.509678 -0.211888 -0.250554 0.294124 
3.186939	-20.213415 1.599399 -0.661351 -0.484589 -0.388436 0.701405 0.096682 -0.198489 -0.334910 -0.006716 -0.236412 -0.278569 0.217199 
3.192744	-19.783417 2.181831 -0.708081 -0.818141 -0.826082 0.772886 0.777986 0.993942 0.166110 -0.584491 -0.264814 -0.081131 0.147180 
3.198549	-20.452547 2.291358 -0.608344 -0.655864 -0.980235 0.060317 0.658481 0.671613 0.393695 -0.253048 -0.397458 0.452833 0.482811 
3.204354	-21.861059 2.272460 0.496824 0.164444 -0.601630 0.105890 0.382401 0.078440 -0.490764 -0.902310 -0.535127 -0.081579 0.204843 
3.210159	-21.763880 2.282907 -0.253919 0.052838 -0.090650 0.577304 -0.055514 -0.153104 -0.086622 -0.561034 -0.570138 -0.225179 0.298429 
3.215964	-22.404219 2.467175 0.745384 0.443857 -0.258402 0.653760 0.706009 0.554053 0.146592 -0.490774 -0.859499 -0.225513 0.406469 
3.221769	-18.734093 5.382613 0.788621 -0.923851 0.446895 0.843665 -0.194346 0.354826 0.148716 0.008311 -0.600221 -0.342828 0.351777 
3.227574	-18.126726 5.408830 0.636080 -0.548785 0.505906 1.077007 -0.180862 0.229609 0.164582 -0.006163 -0.452921 0.024461 0.368024 
3.233379	-18.415079 5.089207 0.557305 -0.404719 0.483512 1.554960 0.073742 0.031303 0.011203 -0.396635 -1.362189 -0.158296 0.672058 
3.239184	-16.729973 5.549674 0.764450 -0.780985 0.980859 1.094360 -0.452698 -0.102082 0.391408 -0.320515 -1.194223 -0.134106 0.331449 
3.244989	-17.343994 5.545894 0.452328 -0.285052 0.701522 0.849303 -0.326513 -0.355727 0.185206 -0.239082 -0.476021 0.190769 0.489846 
3.250794	-17.663013 5.245352 0.765384 -0.669077 0.836054 1.116957 -0.258447 -0.008984 0.186975 -0.454988 -1.328990 -0.230470 0.656964 
3.256599	-16.557774 6.088932 0.620296 -0.760788 0.785629 1.286884 -0.895451 -0.134883 0.124327 -0.402103 -0.770520 0.466612 0.173020 
3.262404	-16.711210 4.497335 0.715336 -1.018203 0.618359 0.972942 -1.051000 0.158098 0.219953 -0.227747 -0.077811 0.470802 0.535545 
3.268209	-16.383842 5.114979 0.479244 -0.596253 0.808326 1.261178 -0.735456 -0.382275 0.159738 -0.782380 -0.754518 0.465002 0.422962 
3.274014	-15.893656 5.164539 0.369902 -0.603939 1.164026 0.870716 -1.141222 0.035477 0.204009 -0.232543 -0.096406 0.574122 0.153969 
3.279819	-17.101950 4.760834 0.135859 -0.405063 0.362832 0.761987 -0.591666 0.099470 0.313665 -0.452258 -0.239358 0.642417 0.218263 
3.285624	-16.085152 5.250452 0.369940 -0.149290 0.852840 0.876843 -0.784332 -0.385655 -0.017464 -0.395854 -0.426587 0.653966 -0.142179 
3.291429	-17.043598 4.981860 0.337666 0.103301 0.807630 0.598261 -0.693617 -0.082284 0.031587 0.244456 0.287616 0.570492 -0.328603 
3.297234	-17.308800 4.731259 0.604905 -0.034737 0.962342 0.917521 -1.071734 -0.301647 -0.220445 -0.314702 0.010970 0.654460 -0.241619 
3.303039	-16.223780 4.906044 0.760702 0.071733 0.797115 0.566977 -0.609522 -0.102602 -0.354525 -0.271302 0.299484 0.282979 -0.395556 
3.308844	-17.575893 4.639252 0.438432 0.129029 0.683142 0.866738 -0.720921 0.094330 0.025688 0.118849 0.850584 0.203155 -0.451636 
3.314649	-17.161989 4.535247 0.818756 0.314478 0.763157 0.773966 -0.997910 -0.027763 -0.519215 -0.604777 0.572937 0.217036 -0.407687 
3.320453	-15.977137 4.540718 0.716687 0.403439 0.706071 0.669972 -0.789977 0.179663 -0.119773 -0.466641 0.582009 -0.100099 -0.422381 
3.326258	-16.711782 3.532660 0.501780 0.654074 0.441055 1.104276 -0.870912 -0.134565 -0.311145 0.146101 0.884190 0.109121 -0.242194 
3.332063	-16.116232 3.922538 0.607172 0.711457 0.722952 0.912668 -1.056335 -0.065610 -0.526699 -0.259126 0.324166 -0.059124 -0.663454 
3.337868	-15.597490 4.104145 0.618416 0.446536 1.018106 0.645679 -0.761451 0.169834 -0.259456 -0.011745 0.255179 -0.202335 -0.045861 
3.343673	-16.738293 3.495977 0.697845 0.276253 0.653821 1.180622 -0.898667 -0.115175 -0.419502 0.202770 0.548204 -0.365305 -0.259830 
3.349478	-15.808990 4.119744 0.043755 1.201473 0.486194 0.936592 -0.689323 -0.441772 0.099926 -0.454121 0.148461 -0.516511 -0.275094 
3.355283	-15.580656 3.674618 -0.149467 0.740571 0.798975 1.193176 -0.775669 0.162033 0.108608 0.047936 0.176481 -0.375054 -0.059916 
3.361089	-17.534328 3.023360 0.312328 0.974340 1.064735 1.699229 -0.898919 -0.202790 -0.441973 0.060522 0.378853 -0.465186 -0.229680 
3.366894	-15.841706 3.353203 0.488099 0.808582 0.721896 1.589807 -1.031402 -0.090998 0.466392 -0.155180 0.260645 -0.562450 0.118204 
3.372698	-18.764696 2.245415 0.773285 1.342808 0.527738 1.201121 -0.385011 -0.452916 0.036039 -0.134429 0.083214 -0.057666 0.372321 
3.378503	-18.909542 1.721215 0.720297 1.466470 0.738075 0.992750 -0.872014 -0.364308 0.259001 -0.148010 0.195617 -0.226263 -0.271956 
3.384308	-18.242125 0.784715 0.534581 1.735568 0.707856 1.154383 -0.496530 -0.542247 0.299929 -0.340377 0.187778 0.464494 0.486547 
3.390113	-18.836388 0.390164 0.911982 1.418976 0.169382 0.944026 -0.372341 0.116273 0.468977 -0.058918 0.189069 -0.042408 0.162642 
3.395918	-18.396126 0.048607 0.863151 0.956697 0.741423 1.015487 -0.991287 -0.376904 0.232661 -0.112856 0.384277 0.436261 0.123933 
3.401723	-18.274918 -0.126955 0.876334 0.788868 0.198136 0.808616 -0.494001 -0.455220 0.493343 -0.041426 -0.022225 0.214797 0.122229 
3.407528	-18.480743 -0.491849 1.060596 1.248328 0.521803 0.826570 -0.792291 -0.533772 0.594594 -0.054170 -0.212927 0.042315 -0.190294 
3.413333	-18.784510 -0.702584 1.619029 1.319022 0.307569 0.545000 -0.481384 -0.026792 0.738593 -0.248732 -0.193607 0.234020 -0.230914 
3.419138	-19.359844 -1.415043 1.474978 1.087337 0.053200 0.615110 -0.533787 -0.377033 0.259170 0.158126 0.244532 0.124601 0.342186 
3.424943	-19.339865 -1.789263 1.116414 1.178826 0.286695 0.357746 -0.412410 -0.243365 0.419257 0.015815 0.237088 -0.002034 0.016336 
3.430748	-18.845322 -2.193533 0.598626 1.043570 0.168482 0.478233 -0.303839 0.093243 0.793050 0.279688 0.023849 0.192694 0.119082 
3.436553	-18.902296 -2.340379 0.492138 0.790823 0.032780 0.775009 -0.092737 0.116642 0.823806 -0.076588 0.099181 0.038036 0.026177 
3.442358	-18.788788 -2.143449 0.644870 0.963202 0.169242 0.677246 -0.086323 -0.317254 0.253500 -0.178132 0.036703 0.367838 0.325537 
3.448163	-18.986345 -1.957489 0.348886 0.830334 0.075927 0.800454 -0.010863 -0.282431 0.770785 -0.262209 -0.998134 0.202753 0.301844 
3.453968	-18.846388 -1.303611 0.635321 1.137664 -0.263958 0.477037 -0.600623 -0.382758 0.916991 -0.071638 -0.471094 -0.393228 -0.190636 
3.459773	-19.084568 -1.124770 0.610612 0.742856 -0.478853 1.061355 -0.311256 -0.337377 0.566892 -0.156049 -0.101527 -0.050319 -0.390471 
3.465578	-19.607735 -0.222431 0.345075 0.825335 -0.151490 0.789805 -0.372260 -0.018724 1.130789 0.429682 -0.190891 -0.158075 -0.111429 
3.471383	-20.048193 0.374454 0.027857 0.432871 -0.440962 0.421853 -0.196290 -0.122834 0.900418 0.158014 -0.213383 -0.278768 -0.375152 
3.477188	-21.394110 0.629270 0.385691 0.199985 -0.014448 0.634309 -0.295918 -0.203409 0.205306 -0.038971 0.308412 -0.230120 -0.196678 
3.482993	-17.789162 3.660426 0.568558 0.677553 -0.201886 0.892351 0.186575 -0.154592 -0.212102 0.177811 0.447733 -0.332772 -0.390248 
3.488798	-16.125841 4.617184 -0.008098 0.751397 -0.013167 0.555821 0.155472 -0.115246 -0.475860 -0.141138 0.096017 -0.308855 0.082077 
3.494603	-17.370087 4.481642 0.755008 0.520348 0.098457 0.407786 -0.064168 0.255638 -0.049735 -0.369099 0.252759 -0.282446 0.049021 
3.500408	-17.492842 4.602558 0.683088 0.464027 -0.025386 0.464292 0.439940 0.207923 -0.763641 -1.051851 0.021381 -0.054942 0.234595 
3.506213	-15.832565 5.142452 0.348865 0.740239 -0.406624 0.156229 0.458513 0.123077 -0.290942 -0.515304 -0.187146 -0.084784 -0.057220 
3.512018	-17.140282 5.120835 0.395482 0.681327 -0.608135 0.366885 0.533239 0.221909 -0.225275 0.028538 0.125078 0.039735 -0.026359 
3.517823	-17.195360 4.986780 0.706367 0.266298 -0.680674 0.197128 0.157845 0.564722 -0.652620 -0.306082 -0.170867 -0.084761 0.287683 
3.523628	-16.409042 5.459875 0.470687 0.903812 -0.582117 -0.219089 -0.026471 0.752875 -0.245061 -0.201197 -0.258843 -0.175489 0.020593 
3.529433	-17.634565 5.139246 0.798019 0.644808 -0.617686 -0.258966 0.256187 0.475481 -0.167258 0.285116 0.090950 0.020471 0.007652 
3.535238	-17.391603 4.998930 1.143888 0.682036 -1.193720 -0.198910 -0.099092 0.447263 -0.283688 -0.125040 -0.575353 -0.126533 -0.355970 
3.541043	-16.906723 5.554763 0.926380 1.240294 -0.939883 -0.338764 0.084120 0.257748 -0.092524 0.362044 -0.465425 -0.031447 -0.309152 
3.546848	-17.950991 5.282806 1.315053 0.551300 -1.378293 0.219628 0.073756 0.527774 0.176052 0.130530 -0.550266 0.207109 -0.152261 
